name,st_stusps,lon,lat,population,pop,death_cause,deaths_dod,confirmed,confirmed_per_100k,deaths_covid,deaths_per_100k,crude_rate,rin_flag
Ketchikan Gateway,AK,-130.928809265176,55.5851617057199,69016,13901,Suicide,17,272,1956.69376303863,1,7.19372706999496,24.631969398400397,0
Kodiak Island,AK,-153.780582287415,57.677042811019994,68400,12998,Suicide,13,1024,7878.13509770734,5,38.467456531774104,19.0058479532164,0
Kusilvak,AK,-163.382621357316,62.155020175005596,40683,8314,Suicide,45,1095,13170.555689198898,3,36.0837142169834,110.611311850159,0
Russell,AL,-85.1849248674962,32.288393242533495,292266,57961,Suicide,52,3641,6281.81018270906,16,27.604768723797,17.7920113868873,0
Lake and Peninsula,AK,-156.18684615195298,58.6529190339671,7963,1592,Suicide,0,170,10678.391959799,0,0.0,0.0,0
Crook,OR,-120.356594111384,44.1421919159932,112188,24404,Suicide,28,676,2770.03769873791,15,61.465333551876704,24.9581060362962,0
Pickens,AL,-88.08875080659391,33.280792823730195,101667,19930,Suicide,0,2030,10185.6497742097,31,155.544405418966,0.0,0
Randolph,AL,-85.4591287871211,33.2937847709711,113282,22722,Suicide,29,1495,6579.526450136429,36,158.4367573277,25.599830511466998,0
Pike,AL,-85.94091891113251,31.8027231417782,166326,33114,Suicide,18,2694,8135.53179923899,35,105.695476233617,10.822120414126502,0
Shelby,AL,-86.66066541307319,33.264277601125,1055302,217702,Suicide,154,19686,9042.636264251129,139,63.8487473702584,14.592979071393799,0
Sumter,AL,-88.1988460437424,32.5910573517171,64687,12427,Suicide,0,912,7338.858936187329,28,225.315844532067,0.0,0
Talladega,AL,-86.16588537343469,33.3800793841993,402180,79978,Suicide,76,6636,8297.28175248193,114,142.539198279527,18.8970112884778,0
Tuscaloosa,AL,-87.5251091490969,33.289569418404696,1029012,209355,Suicide,115,21850,10436.8178452867,277,132.311146139333,11.175768601338,0
Walker,AL,-87.29732387115179,33.8033112399648,323501,63521,Suicide,78,6077,9566.914878544101,185,291.24226633711703,24.1112083115663,0
Washington,AL,-88.20785731310819,31.4076289456663,83303,16326,Suicide,13,1446,8857.03785373025,27,165.380374862183,15.605680467690199,0
Cochise,AZ,-109.751167661407,31.8796080419423,631171,125922,Suicide,156,10294,8174.901923412909,217,172.32890201871,24.7159644533732,0
Aleutians East,AK,-161.981330325495,55.366507119927796,16882,3337,Suicide,0,73,2187.5936469883104,0,0.0,0.0,0
Bethel,AK,-159.818017351401,60.9132308037741,90074,18386,Suicide,38,3230,17567.7145654302,15,81.5838137713478,42.1875346936963,0
Coconino,AZ,-111.770491378355,35.8387459779137,701317,143476,Suicide,174,14945,10416.3762580501,266,185.396860799019,24.8104637417887,0
Wilcox,AL,-87.3081903348858,31.9892967512008,54489,10373,Suicide,0,1100,10604.453870625699,22,212.089077412513,0.0,0
Gila,AZ,-110.811710107222,33.7997517664427,267224,54018,Suicide,103,5867,10861.1944166759,182,336.924728794106,38.5444421159776,0
Winston,AL,-87.3736630679218,34.1491994764005,119214,23629,Suicide,19,2364,10004.6552964577,43,181.979770620847,15.937725434932101,0
Graham,AZ,-109.88738874741301,32.9326998749902,188760,38837,Suicide,39,4846,12477.791796482701,65,167.366171434457,20.661157024793397,0
Anchorage,AK,-149.109117482361,61.150825295280704,1483791,288000,Suicide,328,25235,8762.15277777778,141,48.9583333333333,22.1055391224236,0
Matanuska-Susitna,AK,-149.571412979165,62.3162198884993,517484,108317,Suicide,114,7422,6852.1100104323405,27,24.9268351228339,22.029666617711896,0
Skagway,AK,-135.336256896902,59.56296555756639,5486,1183,Suicide,0,16,1352.49366018597,0,0.0,0.0,0
Greenlee,AZ,-109.24012820437099,33.215234922221306,47426,9498,Suicide,0,514,5411.665613813429,6,63.1711939355654,0.0,0
Navajo,AZ,-110.321401424263,35.399657440244496,545805,110924,Suicide,183,14136,12743.860661353701,419,377.736107605207,33.528457965757,0
Pima,AZ,-111.789904885151,32.097427295651805,5092589,1047279,Suicide,1000,98726,9426.90534232043,1680,160.41570584342898,19.6363774889354,0
Baxter,AR,-92.33695011949509,36.28720840429379,205946,41932,Suicide,64,2575,6140.894782028051,92,219.402842697701,31.076107329105703,0
Pinal,AZ,-111.34467078195699,32.9043917633156,2104417,462789,Suicide,361,41469,8960.67106175817,579,125.111011713762,17.154394780122,0
Bartholomew,IN,-85.8975907300933,39.205951283498,407574,83779,Suicide,62,6679,7972.164862316329,100,119.361653875076,15.211961508830301,0
Yuma,AZ,-113.90555557704799,32.7693766203243,1032815,213787,Suicide,150,34636,16201.1721947546,685,320.412373062908,14.523414164201698,0
Ashley,AR,-91.7684577361982,33.1912113547273,102607,19657,Suicide,14,1606,8170.117515388921,27,137.355649386987,13.644293274338,0
Boone,AR,-93.0915344150198,36.3085911467783,186583,37432,Suicide,44,3250,8682.410771532379,74,197.691814490276,23.5819983599792,0
Benton,AR,-94.25619693381991,36.338724388474,1289192,279141,Suicide,226,24581,8805.94394947356,337,120.727517634457,17.530360101521,0
Carroll,AR,-93.538238195497,36.341019683752606,139261,28380,Suicide,32,2511,8847.78012684989,38,133.897110641297,22.9784361738031,0
Franklin,AR,-93.89063726266791,35.5123205449671,88833,17715,Suicide,22,1474,8320.63223257127,30,169.34801016088102,24.7655713529882,0
Cleburne,AR,-92.02672750378929,35.5381044373514,126378,24919,Suicide,27,1720,6902.36365825274,57,228.741121232794,21.364477994587702,0
Chicot,AR,-91.29398176784409,33.267214828807504,54226,10118,Suicide,0,1544,15259.9327930421,38,375.568294129275,0.0,0
Newton,AR,-93.2178686453957,35.9199720594945,39386,7753,Suicide,0,637,8216.17438410938,26,335.35405649426,0.0,0
Pike,AR,-93.6563270238928,34.1635217709811,54079,10718,Suicide,0,870,8117.186042172049,19,177.271879081918,0.0,0
Clay,AR,-90.41755750692671,36.368271225497296,74914,14551,Suicide,12,1545,10617.826953474001,41,281.767576111607,16.0183677283285,0
Craighead,AR,-90.63283975822229,35.830780591727,528380,110332,Suicide,88,12017,10891.6724069173,162,146.82956893738898,16.654680343692,0
Cleveland,AR,-92.1851889570672,33.89837312457411,41221,7956,Suicide,0,761,9565.10809451986,23,289.089994972348,0.0,0
Columbia,AR,-93.22731371345829,33.2142983210476,119112,23457,Suicide,20,1886,8040.2438504497595,49,208.892867800657,16.790919470750197,0
Garland,AR,-93.15041074296991,34.5766677775401,489788,99386,Suicide,147,8164,8214.436640975591,199,200.229408568611,30.012985209927603,0
Conway,AR,-92.70129382838729,35.26224653738021,104846,20846,Suicide,21,1928,9248.776743739809,25,119.927084332726,20.0293764187475,0
Benton,IN,-87.31093166056299,40.6062537133916,43297,8748,Suicide,10,872,9967.99268404207,10,114.31184270690399,23.0962884264499,0
Cross,AR,-90.77121408620279,35.2957152185395,85087,16419,Suicide,21,1794,10926.3657957245,43,261.891710822827,24.6806210114354,0
Dallas,AR,-92.65444704569549,33.9698098511115,37403,7009,Suicide,0,651,9288.05821087174,12,171.20844628334999,0.0,0
Crawford,AR,-94.24282113342359,35.5890863076197,312069,63257,Suicide,71,6070,9595.77596155366,86,135.953333227943,22.751378701505104,0
Hempstead,AR,-93.66847440957208,33.735323315127204,109987,21532,Suicide,0,1589,7379.713914174251,13,60.375255433773006,0.0,0
Crittenden,AR,-90.3088383529596,35.207943861229,244838,47955,Suicide,26,5285,11020.748618496498,81,168.908351579606,10.6192666171101,0
Otero,CO,-103.71651192152399,37.902568063502706,91884,18278,Suicide,17,1782,9749.42553889922,58,317.321369952949,18.501588959993,0
Faulkner,AR,-92.33204545404499,35.1469811679232,613007,126007,Suicide,105,10353,8216.21021054386,132,104.756084979406,17.128678791596197,0
Hot Spring,AR,-92.94594016282791,34.3176287375859,167443,33771,Suicide,49,4313,12771.312664712299,62,183.589470255545,29.263689733222602,0
Grant,AR,-92.42360628570309,34.2900048788879,90681,18265,Suicide,19,1343,7352.8606624692,28,153.298658636737,20.952569998125302,0
Pueblo,CO,-104.512732163386,38.173522887611796,824593,168424,Suicide,224,14227,8447.13342516506,355,210.777561392676,27.1649165103269,0
Greene,AR,-90.55896359781539,36.1175692120782,222866,45325,Suicide,64,5390,11891.891891891899,63,138.996138996139,28.7168074089363,0
Sharp,AR,-91.4798575169768,36.1611416259315,85734,17442,Suicide,25,1426,8175.66792798991,44,252.264648549478,29.1599598758952,0
Izard,AR,-91.9134055318952,36.09487010035821,67643,13629,Suicide,21,1535,11262.748550884098,35,256.805341551104,31.045340981328398,0
Howard,AR,-93.9935739490456,34.0889064882326,66996,13202,Suicide,10,1322,10013.6342978337,21,159.06680805938498,14.926264254582401,0
Rio Blanco,CO,-108.217052330283,39.9798512780035,32579,6324,Suicide,12,395,6246.0468058191,3,47.438330170777995,36.8335430798981,0
Independence,AR,-91.5697087124007,35.7415724849761,186361,37825,Suicide,36,3405,9001.982815598149,111,293.456708526107,19.3173464405106,0
Rio Grande,CO,-106.38322986022499,37.582519429839294,57180,11267,Suicide,12,608,5396.290050590221,10,88.75477056891809,20.9863588667366,0
Little River,AR,-94.23434658306981,33.7005114477512,62140,12259,Suicide,12,1014,8271.47401908802,39,318.13361611877,19.311232700353997,0
Jackson,AR,-91.21456610285108,35.5992221107809,86039,16719,Suicide,13,3038,18170.943238232,30,179.43656917279702,15.109427120259399,0
Poinsett,AR,-90.66297675416159,35.5740147858728,120437,23528,Suicide,36,2892,12291.7375042503,72,306.018361101666,29.891146408495697,0
White,AR,-91.74554960434651,35.2562778109088,394759,78753,Suicide,74,6349,8061.91510164692,87,110.471982019733,18.7456144128443,0
Jefferson,AR,-91.93151808720091,34.2687820578014,351107,66824,Suicide,46,7879,11790.674009338001,147,219.980845205315,13.1014192254783,1
Johnson,AR,-93.45989301357979,35.570064703742396,131616,26578,Suicide,26,2419,9101.51252915946,26,97.82526901948981,19.754437150498397,0
Lee,AR,-90.7821219116601,34.7806517856423,46981,8857,Suicide,0,1593,17985.773964096203,31,350.005645252343,0.0,0
Lafayette,AR,-93.60705581045151,33.2409454514525,34498,6624,Suicide,0,436,6582.12560386473,7,105.676328502415,0.0,0
Miller,AR,-93.89155271246109,33.3120906691373,218699,43257,Suicide,40,3305,7640.381903506949,28,64.72940795709371,18.289978463550398,0
Lawrence,AR,-91.1070958318177,36.0412268184813,83404,16406,Suicide,15,1885,11489.698890649799,41,249.90857003535302,17.9847489329049,0
Lincoln,AR,-91.733329861556,33.9574490439604,68524,13024,Suicide,10,3026,23234.029484029503,38,291.769041769042,14.593427120425,0
Logan,AR,-93.7163418749938,35.215270678493795,108923,21466,Suicide,31,1935,9014.2551010901,15,69.8779465200783,28.4604720766046,0
Lonoke,AR,-91.88867330213921,34.75425622499,361985,73309,Suicide,83,5780,7884.434380498979,101,137.772988309757,22.9291268975234,0
Marion,AR,-92.6842248274692,36.2683861430328,82027,16694,Suicide,30,843,5049.71846172277,27,161.734755001797,36.573323417899,0
Perry,AR,-92.93144274100719,34.947369892547606,51266,10455,Suicide,11,655,6264.9450023911995,6,57.3888091822095,21.456715952093,0
Polk,AR,-94.2280939977585,34.485913504600894,100781,19964,Suicide,25,1625,8139.65137247045,55,275.495892606692,24.8062630853038,0
Mississippi,AR,-90.05420095067471,35.7638335972302,214206,40651,Suicide,33,5148,12663.895107131399,104,255.836264790534,15.4057309319067,0
Montgomery,AR,-93.6595287807515,34.538810773692305,44774,8986,Suicide,12,643,7155.5753394168705,27,300.46739372357,26.801268593380104,0
Monroe,AR,-91.20390435091558,34.67784528117561,36135,6701,Suicide,0,688,10267.1243098045,14,208.924041187882,0.0,0
Nevada,AR,-93.307199058463,33.6639632697791,42332,8252,Suicide,0,701,8494.91032476975,23,278.720310227824,0.0,0
Phillips,AR,-90.84806629246259,34.4282380567089,95019,17782,Suicide,19,1564,8795.41108986616,31,174.33359577100398,19.99600079984,0
Pope,AR,-93.03415221892071,35.447627580474794,318205,64072,Suicide,56,7065,11026.657510300902,84,131.102509676614,17.598717807702602,0
Prairie,AR,-91.5527974263076,34.829798539254305,41168,8062,Suicide,0,746,9253.28702555197,20,248.077400148846,0.0,0
St. Francis,AR,-90.7477657706903,35.0220095618305,131053,24994,Suicide,11,3278,13115.1476354325,31,124.02976714411501,8.39355070086148,0
Sevier,AR,-94.2411776033923,33.9971754119254,85880,17007,Suicide,13,2326,13676.7213500323,25,146.99829481978,15.1374010246856,0
Pulaski,AR,-92.31178372189991,34.7699401666245,1965252,391911,Suicide,329,32835,8378.17769850808,492,125.538706492035,16.740855625639902,0
Scott,AR,-94.06323825597691,34.8607747816822,52247,10281,Suicide,12,843,8199.59147942807,14,136.173523976267,22.9678259038796,0
Teller,CO,-105.16177889481399,38.8821568297245,120546,25388,Suicide,47,1156,4553.332282968329,14,55.1441625965023,38.9892655086025,0
Union,AR,-92.59726943648322,33.1713019241712,198833,38682,Suicide,33,3232,8355.307378108679,89,230.081174706582,16.5968425764335,0
Randolph,AR,-91.0277085330957,36.3414590326538,87993,17958,Suicide,18,1802,10034.525002784301,46,256.15324646397096,20.456172650097198,0
Sebastian,AR,-94.27417847062951,35.199660327844896,638209,127827,Suicide,110,13288,10395.2998975177,216,168.978384848272,17.2357331219083,0
Van Buren,AR,-92.51568380211019,35.5806447028282,83359,16545,Suicide,14,1067,6449.0782713810795,13,78.5735871864612,16.7948271932245,0
Stone,AR,-92.1567032349566,35.8598802811893,62483,12506,Suicide,21,904,7228.53030545338,29,231.888693427155,33.6091416865387,0
Washington,AR,-94.21557553246849,35.979063072052604,1143275,239187,Suicide,191,27211,11376.454405966899,291,121.662130466957,16.7063917255254,0
Mariposa,CA,-119.90542609837401,37.581508202569395,87663,17203,Suicide,28,358,2081.03237807359,5,29.0646980177876,31.940499412522996,0
Mendocino,CA,-123.39147262070499,39.440224101662395,438770,86749,Suicide,93,3321,3828.2862050283,36,41.499037452881296,21.1956150147002,0
Kern,CA,-118.72991638751199,35.3428643634703,4431436,900202,Suicide,588,91114,10121.506061972801,591,65.6519314553845,13.268836557720801,0
Merced,CA,-120.71765231288799,37.1918898649777,1350918,277680,Suicide,129,25743,9270.74330164218,332,119.562085854221,9.549062193264142,0
Mono,CA,-118.886843132197,37.939089434249894,70305,14444,Suicide,0,1156,8003.323179174741,4,27.693159789532,0.0,0
Monterey,CA,-121.239200599463,36.2171589099802,2173975,434061,Suicide,210,38423,8851.981633917809,260,59.8994150591737,9.65972469784611,0
Woodruff,AR,-91.2430562786985,35.1863064130894,33353,6320,Suicide,0,537,8496.83544303797,5,79.1139240506329,0.0,0
Napa,CA,-122.33051811517599,38.506485447294295,706679,137744,Suicide,75,8144,5912.41723777442,52,37.7511906144732,10.6130223198935,0
Modoc,CA,-120.725015633859,41.58981656312061,44419,8841,Suicide,10,397,4490.4422576631605,4,45.243750706933604,22.51288862874,0
Yell,AR,-93.41123285260821,35.0026109332269,108274,21341,Suicide,17,3004,14076.191368726899,61,285.83477812661096,15.7009069582725,0
Sierra,CA,-120.515995211266,39.580326202324706,14903,3005,Suicide,0,95,3161.39767054908,0,0.0,0.0,0
Siskiyou,CA,-122.54035126049101,41.592675402058504,218362,43539,Suicide,56,1502,3449.7806564229804,13,29.8582879717035,25.6454877680182,0
Solano,CA,-121.932851856867,38.26997290684729,2199498,447643,Suicide,289,27304,6099.503398913871,121,27.0304684759954,13.139361799828901,0
Alameda,CA,-121.88886747655701,37.646893227585394,8226783,1671329,Suicide,783,71953,4305.1368102869,929,55.5845078976072,9.51769361122081,0
Sonoma,CA,-122.88740786017401,38.528286587786106,2509667,494336,Suicide,370,25514,5161.26683065769,253,51.17976437079229,14.742991799310401,0
Stanislaus,CA,-120.99768806978099,37.559134084648,2709659,550660,Suicide,287,49685,9022.80899284495,808,146.73301129553602,10.5917386652712,0
Sutter,CA,-121.694843816781,39.034577727396105,482416,96971,Suicide,78,8129,8382.91860453125,84,86.62383599220391,16.1686179562867,0
Tehama,CA,-122.234058602069,40.1256262726581,317493,65084,Suicide,66,4564,7012.47618462295,46,70.67789318419271,20.7878598898243,0
Trinity,CA,-123.11263968581801,40.6506992937221,64265,12285,Suicide,23,306,2490.84249084249,5,40.7000407000407,35.7893098887419,0
Tulare,CA,-118.800487564347,36.2201655160771,2308852,466195,Suicide,236,43562,9344.15856025912,542,116.260363152758,10.2215300071204,0
Tuolumne,CA,-119.954754990788,38.0275889142384,270131,54478,Suicide,67,3512,6446.639010242671,41,75.25973787583979,24.8027808729838,0
Amador,CA,-120.65109333340901,38.4463914903627,189135,39752,Suicide,57,3112,7828.536928959549,33,83.0146910847253,30.1372035847411,0
Butte,CA,-121.600680826114,39.6669353446951,1137066,219186,Suicide,221,9942,4535.8736415647,136,62.0477585247233,19.435987005151897,0
Calaveras,CA,-120.55412801084101,38.2045954816967,225895,45905,Suicide,63,1721,3749.0469447772603,23,50.10347456704061,27.889063502954897,0
Colusa,CA,-122.23695912321301,39.1774840349038,107921,21547,Suicide,16,1907,8850.420012066641,9,41.769155798951104,14.825659510197301,0
Alpine,CA,-119.820669746181,38.5971967673988,5518,1129,Suicide,0,74,6554.472984942429,0,0.0,0.0,0
Contra Costa,CA,-121.92778819107001,37.9191223369272,5670865,1153526,Suicide,580,55532,4814.109088134989,491,42.5651437418836,10.2277165829199,0
Archuleta,CO,-107.048287479529,37.193536733337105,64530,14029,Suicide,18,600,4276.8550858935105,1,7.128091809822509,27.8940027894003,0
Del Norte,CA,-123.89724002308701,41.743134903279,137304,27812,Suicide,27,878,3156.9106860347997,3,10.786710772328501,19.6643943366544,0
El Dorado,CA,-120.524657372134,38.7787354971417,932829,192843,Suicide,164,8245,4275.49872175811,66,34.2247320359049,17.580928551749597,0
Fresno,CA,-119.649307237092,36.758197639814604,4904405,999101,Suicide,528,86667,8674.49837403826,1084,108.49753928781999,10.7658319408776,0
Humboldt,CA,-123.875628865908,40.699297540642206,680309,135558,Suicide,172,2670,1969.63661311026,27,19.9176736157217,25.2826289230335,0
Glenn,CA,-122.391999013841,39.5982014912044,140198,28393,Suicide,35,2034,7163.737540943191,22,77.4838868735252,24.964692791623303,0
Baca,CO,-102.560374640262,37.319190226037605,17975,3581,Suicide,0,264,7372.24239039375,3,83.7754817090198,0.0,0
Inyo,CA,-117.410747977194,36.5111137610441,90827,18039,Suicide,17,1053,5837.35240312656,29,160.762791729032,18.7169013619298,0
Los Angeles,CA,-118.224809984163,34.3207429592211,50693937,10039107,Suicide,4322,1091305,10870.5385847566,15892,158.300932543104,8.52567438192855,0
Madera,CA,-119.76267044541201,37.217992102741,778805,157327,Suicide,87,14127,8979.38688209907,175,111.233291170619,11.170960638414,0
Imperial,CA,-115.365351150861,33.0395120734264,904822,181215,Suicide,73,25806,14240.543001407199,514,283.640978947659,8.06788517520573,0
Bent,CO,-103.071709650741,37.955075948239,29141,5577,Suicide,0,1285,23041.061502599998,20,358.615743231128,0.0,0
Washington,CO,-103.20124560435998,39.97101752155871,24399,4908,Suicide,0,363,7396.0880195599,11,224.123879380603,0.0,0
Kings,CA,-119.815550656691,36.075343710085,752486,152940,Suicide,88,20223,13222.8324833268,161,105.270040538773,11.6945697328588,0
